product_id,product_name,url,description,price,sold_count,rating,total_stock,category
100626960960,"Timbangan elektronik presisi tinggi timbangan elektronik portabel timbangan perhiasan 0,01G",https://www.tokopedia.com/tianchengstore/timbangan-elektronik-presisi-tinggi-timbangan-elektronik-portabel-timbangan-perhiasan-0-01g-1731714178786101099?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D20250828183114320722549D1751175YE6%26src%3Dsearch,"Pengenalan Fungsi:
Presisi tinggi -0,01g, penimbangan yang akurat
-Konversi multi unit, pembacaan satu detik
-Panci timbangan dari baja tahan karat, tidak mudah berkarat
-Fungsi perlindungan tutup flip, juga dapat digunakan sebagai baki
-Tekan tombol nol “TARE” untuk menakar, dapat diletakkan di atas palet untuk menimbang.
 
Skenario Penggunaan:
Penimbangan teh
Penimbangan perhiasan
Penimbangan jamu
Penimbangan harian
 
Informasi Produk:
Nama Produk: Timbangan Perhiasan Elektronik Portabel
Bahan panci penimbangan: baja tahan karat yang disikat
Mode Tampilan: Tampilan Layar Hijau Definisi Tinggi
Warna: hitam
Unit Produk: g / oz / t / ct / gn
Catu daya: 2 baterai AAA
Berat awal]: 0,03g
Rentang toleransi: dalam 0,05g.
Spesifikasi penimbangan: 1kg-0.01g
 
Ukuran Produk:
Permukaan produk: 6.2cm * 5.4cm
Ukuran Produk: 11.1cm * 6cm * 5.4cm
 
Paket berisi: timbangan elektronik * 1, manual * 1, baterai AAA * 2
 
Layanan:
***Mohon lakukan video UNBOXING saat membuka paket anda hingga barang terlihat dan di cek kelengkapannya
mohon maaf klaim apapun seperti kelengkapan produk atau yang lainnya tidak dapat kami proses tanpa video UNBOXING",139000,0,,81,Sendok Takar
3678977501,Speaker System Rechargeable MITSUYAMA MS-4025 BT ELEGANT SERIES,https://www.tokopedia.com/tokokoeofficial/speaker-system-rechargeable-mitsuyama-ms-4025-bt-elegant-series?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D2025082818310911B9842E0A271F3186MH%26src%3Dsearch,,1000000,0,,50,Speaker
100376001391,[Bisa COD] HP Emas Android S24 Ultra 7.5-inch HD Screen 8000mAh Battery 16GB+1TB Storage 72MP+108MP Dual HD Cameras 4G/5G Connectivity - Kamera,https://www.tokopedia.com/harisah-harisah/bisa-cod-hp-emas-android-s24-ultra-7-5-inch-hd-screen-8000mah-battery-16gb-1tb-storage-72mp-108mp-dual-hd-cameras-4g-5g-connectivity-kamera-1730789110137586799?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D2025082818310911B9842E0A271F3186MH%26src%3Dsearch,"Experience cutting-edge technology with the Emas Android smartphone S24 Ultra, designed for high performance and stunning visuals.

Display: 7.5-inch HD screen for vibrant viewing.
Power: Long-lasting 8000mAh battery to keep you connected.
Memory: Ample 16GB RAM and massive 1TB ROM for storage needs.
Cameras: Dual HD cameras with a stunning 72MP + 108MP setup for exceptional photography.
Nano Sim Support:Dual card support with both 4G and 5G connectivity options available!
The Emas S24 Ultra is crafted to meet the needs of modern users, combining functionality with impressive specifications. Elevate your mobile experience today!",1221480,0,,11997,Android OS
15988000145,"Onassis Smart Lock P12 Pro - Kunci Pintu Elektronik dengan Teknologi Biometrik Palm Recognition & Sidik Jari, Baterai 5000mAh, Garansi Lifetime Mechanical dan Garansi 3 Tahun Elektronik.",https://www.tokopedia.com/onassisbellucci-official/onassis-smart-lock-p12-pro-kunci-pintu-elektronik-dengan-teknologi-biometrik-palm-recognition-sidik-jari-baterai-5000mah-garansi-lifetime-mechanical-dan-garansi-3-tahun-elektronik-1730734015397922205?extParam=ivf%3Dtrue%26keyword%3Delektronik%26search_id%3D202508281831159FD81843AD7F2020355T%26src%3Dsearch,"Onassis Smart Lock P12 Pro: Kunci Masa Depan untuk Keamanan Pintu AndaOnassis Smart Lock P12 Pro adalah perpaduan sempurna antara desain mewah dan teknologi canggih yang menghadirkan keamanan tingkat tinggi dan kemudahan tak tertandingi untuk rumah Anda. Dengan tampilan yang elegan dan modern, kunci pintar ini tidak hanya melindungi, tetapi juga memperindah pintu Anda.
Dibangun dengan material high-quality Alumunium Alloy dan menggunakan teknologi Jerman, Smart Lock P12 Pro memberikan jaminan ketahanan terhadap karat dan korosi. Dilengkapi dengan mortise lock yang kokoh, kunci ini memastikan keamanan maksimal dan ketenangan pikiran bagi Anda dan keluarga tercinta.

Fitur Utama yang Memukau:
Pengenalan Wajah 3D (3D Face Recognition): Sensor generasi terbaru yang cepat dan akurat. Mampu mengenali wajah dalam kondisi gelap dan tidak dapat dibobol menggunakan foto atau video wajah, menjadikannya sistem keamanan yang sangat andal.

Pengenalan Telapak Tangan (Palm Recognition): Buka kunci dengan lambaian tangan yang sederhana. Nikmati kenyamanan dan keamanan tingkat lanjut di mana telapak tangan Anda menjadi kunci.
6 Cara Buka Kunci:
Aplikasi (Smartphone App)
Pengenalan Telapak Tangan (Palm Reader)
Pengenalan Wajah 3D (3D Face Recognition)
Sidik Jari (Fingerprint)
Kata Sandi (Password)
Kartu RFID (termasuk 2 buah)


Fitur Aplikasi Pintar (Smart App Features):
Mencatat riwayat pengguna yang membuka kunci.
Mengundang anggota keluarga.
Membuat pengguna dan kata sandi sementara dari jarak jauh.
Sinkronisasi dengan Onassis Smart App.
Otomatisasi rumah pintar (Automation to Smart Home).
Mampu mengambil gambar penyusup (Capture Stranger Photo).
Kombinasi sandi 6-12 digit.
Notifikasi.
Fitur Tambahan Lainnya:
Deteksi Gerakan (Motion Detection)
Audio Dua Arah (Two-Way Audio)
Baterai Lithium yang tahan lama (hingga 5000 mAh)
Fitur Darurat (Emergency Features)
Port USB Type C Darurat.
Tombol bel pintu (Door Bell).
Alarm anti-maling (Anti Pry Alarm).
Sistem kunci otomatis (Auto Lock System).
Silinder independen.


Spesifikasi Produk:

Model: Onassis Smart Lock P12 Pro


Dimensi Produk:
Panel depan: 78 x 395 mm
Panel belakang: 72 x 395 mm
Dimensi Mortise Lock:
Backset: 60 mm
Faceplate: 24 x 240 mm
Material:
Bahan bodi: High Quality Alumunium Alloy
Bahan Mortise Lock: Stainless Steel SUS 304
Ketebalan Pintu: 35 - 100 mm
Lebar Kusen Pintu: Minimal 100 mm
Tipe Pintu: Pintu tunggal/ganda, arah bukaan kiri atau kanan (reversible lock direction).
Bahan Pintu: Kayu
Kapasitas Pengguna: 200 pengguna (termasuk 9 admin)
Garansi:
Garansi Elektronik: 3 tahun
Garansi Mekanikal: Seumur Hidup (Lifetime Warranty)
Dapatkan Onassis Smart Lock P12 Pro sekarang dan rasakan pengalaman hidup yang lebih aman, nyaman, dan modern!Setelah menerima item ini:
Setelah menerima item, jika Anda puas, tolong beri 5 bintang untuk membuat Anda puas dengan produk.
Wajib melampirkan video unboxing dan label pengiriman secara jelas dan detail kelengkapan produk jika ingin mengklaim garansi produk.
Jika Anda memiliki pertanyaan, silakan hubungi layanan customer service kami,customer service kami akan menjawab pertanyaan anda sebaik mungkin dan mencarin solusi yang terbaik jika ada kendala.",5000000,18,5.0,16,Penahan Pintu
535151885,Belender Miyako 3 in 1 ( kaca ) BL - 152 GF,https://www.tokopedia.com/sinarmanggadua/belender-miyako-3-in-1-kaca-bl-152-gf?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D2025082818310911B9842E0A271F3186MH%26src%3Dsearch,"Blender Miyako BL-152 GF sangat membantu Anda dalam mengolah bahan-bahan makanan yang Anda perlukan, menggiling bumbu masak pun menjadi lebih mudah, Dengan hasil yang higienis akan menjaga kebersihan makanan Anda. Blender ini memiliki kapasitas 1.5 Liter serta motor berdaya 300 W yang kuat dan tahan lama. Dengan kualifikasi food grade membuat bahan blender ini aman untuk makanan Anda.

Hadir dalam paket penjualan yang komplit didalamnya, Miyako BL-152 GF ini ternyata memiliki tiga tabung yang masing-masing memiliki fungsi yang berbeda. Tabung berukuran besar yang terbuat dari material kaca berkapasitas 1,5 liter, yaitu blender, tabung utama milik Miyako BL-152 GF. Berlanjut pada tabung kedua berukuran sedang yang berfungsi untuk menghaluskan material basah, dan tabung ketiga Miyako BL-152 GF ini berguna untuk menghaluskan material kering. Alhasil tak hanya membuat smoothie campur dan bumbu masak saja, Miyako BL-152 GF yang berbandrol 290 ribuan ini bahkan siap untuk membuat bubur bayi dalam sekejap.

Dibekali dengan daya kerja yang cukup hemat hingga 300 Watt, Miyako BL-152 GF ini ternyata juga makin mengoptimalkan performa kerjanya dengan menempatkan 3 mode pilihan kecepatan. Bukan hanya itu, tombol PULSE juga dimiliki oleh Miyako BL-152 GF ini apabila Anda ingin menambahkan atau mengecek tingkat kehalusan dari hasil blending Miyako BL-152 GF. Jadi, dengan harga Miyako BL-152 GF yang sangat terjangkau, Anda sudah memiliki blender dengan kualitas terbaik!

Spesifikasi Produk
Nama Produk: Blender Miyako Kaca 3 in 1
Tipe: BL-152 GF
Kelengkapan: Blender, Dry Mill, Wet Mill
Bahan Material: Kaca
Kapasitas: 1.5 Liter
Daya: 300 Watt
Tegangan: 220 Volt / 50 Hz
Dimensi (P x L x T): 35 x 18 x 26 cm
Berat: 4 kg
Warna: Hijau muda
Speed: 3 + Pulse
Chopper: Ya
Dry Mill: Ya
Garansi Resmi: 1 Tahun

N.B: Semua Barang Sudah Kami Cek Kualitas dan Kondisinya (Kami Tidak Mengirim Barang Cacat/Rusak) :D
NB: Harga sudah termasuk packing Bubble Wrap :D",272800,2,3.0,100000,Juicer
100763411576,Skala digital elektronik baru 15Kg/1G baja tahan karat skala tahan air elektronik multifungsi,https://www.tokopedia.com/toko-ytn-403/skala-digital-elektronik-baru-15kg-1g-baja-tahan-karat-skala-tahan-air-elektronik-multifungsi-1731929948604630027?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D2025082818310911B9842E0A271F3186MH%26src%3Dsearch,"Skala digital elektronik baru 15Kg/1G baja tahan karat skala tahan air elektronik multifungsi
 
Timbang bahan makanan dan bahan kue dengan mudah dan akurat menggunakan Timbangan Dapur Digital Elektronik. Dibuat dari ini tahan lama, kuat dan akurat.
 
Kapasitas besar: Timbangan ini dapat menampung hingga 15 kg dengan ketelitian pengukuran 1 gram.
 
Mudah digunakan: Timbangan dilengkapi dengan Tampilan Digital sehingga mudah dibaca hasil pengukurannya. Selain itu, tombol-tombol pada timbangan juga mudah dioperasikan.
 
Dapat digunakan untuk berbagai keperluan: Timbangan ini cocok untuk menimbang berbagai macam benda, mulai dari kue hingga bubuk rempah-rempah. Selain itu, timbangannya juga dapat dilepas sehingga dapat digunakan sebagai mangkok saat mencampurkan adonan atau mencuci buah-buahan.
 
Timbangan Dapur Digital Elektronik tidak hanya memudahkan Anda dalam hal memasak tetapi juga haruslah awet dan tahan lama agar bisa dipergunakan berkali-kali tanpa khawatir kerusakan atau hasil penggunaan tidak akurat. Oleh karena itu pilihlah Jenis Peralatan Mengukur seperti Stainless Timabng Dapur Digital Elektronik agar keperluanan dapur menjadi lebih nyaman!",567900,2,5.0,17,Sendok Takar
2149771462,telepon Digital KXT-7630 Panasonic,https://www.tokopedia.com/adala-toko/telepon-digital-kxt-7630-panasonic?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D2025082818310911B9842E0A271F3186MH%26src%3Dsearch,"telpon panasonic kx t7630 second berkualitas 
garansi 30 hari setelah brg diterima


Feature:
1 Line LCD Display
8 Programmable Buttons
10 Fixed Buttons for Intercom, Auto ANS/Mute, Auto Dial/ Store, Program, Message, Redial, Transfer, Flash/Recall, Hold, Speakerphone
Caller ID Logging
Phone Directory
Message Waiting/Ringing Lamp (Red/Green)
Headset Compatible
Color - Black
2 Step Tilt Angle
Wall Mount Option
Hearing Aid Compatible. Mohon konfirmasi terlebih dahulu untuk kesediaan stok barang atau warna.Karena kami tidak bisa update barang secara
Hub kami
whatssap.08111042800",460000,0,,40,Telepon Kabel
100375341509,"S24 Ultra Smartphone Emas - Layar HD 7.5-Inch, Baterai 8000mAh, RAM 16GB+ Rom 1TB, Kamera 72MP+108MP HD, Kartu Ganda 4G/5G - Camera, Screen",https://www.tokopedia.com/harisah-harisah/s24-ultra-smartphone-emas-layar-hd-7-5-inch-baterai-8000mah-ram-16gb-rom-1tb-kamera-72mp-108mp-hd-kartu-ganda-4g-5g-camera-screen-1730768113429808239?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D2025082818310911B9842E0A271F3186MH%26src%3Dsearch,"Experience cutting-edge technology with the Emas Android smartphone S24 Ultra, designed for high performance and stunning visuals.

Display: 7.5-inch HD screen for vibrant viewing.
Power: Long-lasting 8000mAh battery to keep you connected.
Memory: Ample 16GB RAM and massive 1TB ROM for storage needs.
Cameras: Dual HD cameras with a stunning 72MP + 108MP setup for exceptional photography.
Nano Sim Support:Dual card support with both 4G and 5G connectivity options available!
The Emas S24 Ultra is crafted to meet the needs of modern users, combining functionality with impressive specifications. Elevate your mobile experience today!",1183410,0,,11995,Android OS
100376053223,[Beli Murah] HP Emas Android S24 Ultra 7.5-inch HD Screen 8000mAh Battery 16GB+1TB Storage 72MP+108MP Dual HD Cameras 4G/5G Connectivity,https://www.tokopedia.com/harisah-harisah/beli-murah-hp-emas-android-s24-ultra-7-5-inch-hd-screen-8000mah-battery-16gb-1tb-storage-72mp-108mp-dual-hd-cameras-4g-5g-connectivity-1730789086854874223?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D2025082818310911B9842E0A271F3186MH%26src%3Dsearch,"Experience cutting-edge technology with the Emas Android smartphone S24 Ultra, designed for high performance and stunning visuals.

Display: 7.5-inch HD screen for vibrant viewing.
Power: Long-lasting 8000mAh battery to keep you connected.
Memory: Ample 16GB RAM and massive 1TB ROM for storage needs.
Cameras: Dual HD cameras with a stunning 72MP + 108MP setup for exceptional photography.
Nano Sim Support:Dual card support with both 4G and 5G connectivity options available!
The Emas S24 Ultra is crafted to meet the needs of modern users, combining functionality with impressive specifications. Elevate your mobile experience today!",1195480,1,,12000,Android OS
233555451,LED ATT Video Light VL 168 + Adaptor AC + Batt NP F970 + Charger Set,https://www.tokopedia.com/zonacamera/led-att-video-light-vl-168-adaptor-ac-batt-np-f970-charger-set?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D2025082818310911B9842E0A271F3186MH%26src%3Dsearch,"LED dengan jumlah titik lampu sesuai dengan tipe-nya 168 FREE BATERAI LITHIUM NP F970 + Charger + kabel mobil + ADAPTOR AC

GARANSI 1 TAHUN

kelengkapan :
- Lampu LED ATT - Led Light VL 168
- Pelindung / Filter berwarna 2 buah
- Dudukan / adapter, jika ingin menggunakan baterai EN-EL15
- Dudukan / adapter, jika ingin menggunakan baterai LP-E6
- Dudukan / adapter, jika ingin menggunakan baterai D16
- Accessory Shoe Poin / kaki penghubung ke kamera atau accecory lainnya
- Buku Manual

Dapat menggunakan 6 buah AA baterai atau baterai lithium.

Specification :
1. Special LED Bulb Layout Design Multiple
Battery option Can Us Canon LP-E5,
2. Adjustable Dimmer, Battery Power Indicator
3. Runs for Up to 8 Hours with 6 AA
4. 3 Integrated Accessory Shoe Points
5. Lightweight Portable and Compact
6. 5600K Daylight Balanced
7. 16:9 Widescreen Design
8. Barn Doors Inc",855000,1,5.0,100000,Baterai & Charger Kamera
11831250148,IFM ELECTRONIC PN7094 75 BAR,https://www.tokopedia.com/3bhydraulic/ifm-electronic-pn7094-75-bar?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D2025082818310911B9842E0A271F3186MH%26src%3Dsearch,"IFM 
PN7094
PMAX : 75 BAR
G : 1/4 INCH
UB : 18...30 VDC
MADE IN GERMANY

TANYAKAN STOCK SEBELUM ORDER",4460000,0,,1,Actuator Pneumatic
11556808079,PowerBank ROBOT 10000mah RT190S 2A Dual Input and Output Port Type C &,https://www.tokopedia.com/technocomkend/powerbank-robot-10000mah-rt190s-2a-dual-input-and-output-port-type-c-biru-muda-fc5fc?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D20250828183111B2EB734903575404EFG5%26src%3Dsearch,"PowerBank ROBOT 10000mah RT190S 2A Dual Input and Output Port Type C  amp; Micro  Spesifikasi: Merek :ROBOT Type : RT190S battery capacity: 10000mAh micro input  : DC 5V/2A type-C input  : DC 5V/2A USB1 input : DC 5V/2.1A  Keunggulan: 1. Port input dan output ganda, mendukung input ganda Type-C/Micro dan port output USB-A ganda 2. Kapasitas besar 10000mah 3. Mengisi daya penuh powerbank dalam 5.5 jam dengan pengisian daya 5V/2A 4. Tampilan daya LED real-time, menampilkan sisa daya powerbank dengan mudah kapan saja 5. Kompak dan portable, desain tipis dan ringan hanya 225g yang mudah disimpan dan dibawa kemana saja.",175,6,,179,Portable Power Bank
100080202399,Blender Mini Pink Multifungsi USB Blender Bumbu Dapur Blender Makanan Bayi,https://www.tokopedia.com/defia-acc/blender-mini-pink-multifungsi-usb-blender-bumbu-dapur-blender-makanan-bayi-1729590184965343530?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D20250828183111B2EB734903575404EFG5%26src%3Dsearch,"Blender Mini Pink Multifungsi USB Blender Bumbu Dapur Blender Makanan Bayi

【Spesifikasi Produk】
Tegangan: 5V
Daya: 45W
Bahan:Acrylic,Plastik Food Grade
Kapasitas: 250ML

【 Fitur Produk 】
1. Tanpa kabel & tahan air.
2. Desain aman nyaman untuk digunakan.
3. Bahan berkualitas aman food grade untuk memasak, pisau stainless steel SUS304 food grade, mudah dibersihkan , dan aman untuk pemakaian bahan masakan panas.
4. Komponen yang dapat lepas, dapat dibilas langsung.

【 CARA PAKAI 】
1. Charge sampai penuh (sampai lampu biru menyala) , bersihkan chopper.
2. Pasang pisau pencacah , masukan bahan yang akan dihaluskan sesuai takaran jangan terlalu banyak atau pencacah susah bekerja.
3.Tutup chopper dengan aman baru dinyalakan.
4. Haluskan makanan sesuai keinginan.

【 Umpan Balik 】
(1) Semua barang kami sesuai dengan deskripsi.
(2) Barang 100% baru, kami menawarkan produk terbaik dengan harga terbaik.
(3) Jika barang yang Anda terima rusak, segera hubungi kami.
(4) Mohon berikan kami umpan balik positif (5 bintang⭐⭐⭐⭐⭐), jika Anda puas dengan barang kami.
(5) Mohon hubungi kami sebelum memberikan umpan balik negatif atau mengajukan sengketa.
(6) Mohon beri kami kesempatan untuk menyelesaikan masalah apa pun.",27000,78547,4.5,11371, Blender & Chopper Listrik
100258802585,"Benston Music- Piano Elektronik Untuk Anak-anak, Piano Elektronik Untuk Pemula, Piano Elektronik 61 Tombol, Piano Elektronik Multifungsi, Dengan Mikrofon Kecil",https://www.tokopedia.com/benstonmusic/benston-music-piano-elektronik-untuk-anak-anak-piano-elektronik-untuk-pemula-piano-elektronik-61-tombol-piano-elektronik-multifungsi-dengan-mikrofon-kecil-1730997527731668401?extParam=ivf%3Dfalse%26keyword%3Delektronik%26search_id%3D20250828183111B2EB734903575404EFG5%26src%3Dsearch,"Overview of Digital Electronic Keyboard 61 Keys
Hal-hal yang perlu diperhatikan: Gaya organ elektronik ini dihasilkan oleh satu speaker, dan speaker lainnya digunakan untuk dekorasi. Produk ini tidak dual speaker, harap dicatat. Pelanggan yang keberatan jangan membeli!
Keyboard electronic ini wajib dimiliki bagi Anda yang ingin belajar piano. Dengan key sebanyak 61, Anda dapat memainkan semua jenis lagu kekinian maupun lagu klasik. Cocok untuk anak-anak yang ingin berlatih piano sejak usia dini.
FEATURES
61 Key
Memiliki 61 tombol yang mirip dengan tangga nada pada piano sungguhan.
Easy Installation
Cukup colok power adapter dan keyboard piano ini langsung dapat digunakan. Jika Menggunakan Baterai Maka Keyboard tidak perlu dicolok kelistrik sudah bisa digunakan ya ka
Mic Included
Terdapat juga sebuah mic sehingga dapat digunakan untuk bernyanyi dan merekam suara.
PACKAGE CONTENTS
Barang-barang yang anda dapat dalam kotak produk:
1 x Digital Electronic Keyboard 61 Keys
1 x Microphone
1 x Kabel Power",135000,1109,4.8,12105,Piano Anak
